FIPS,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48117,2020-03-19,0.0,0.0,-7.0,17.0,,,-26.0,
48117,2020-03-20,0.0,0.0,-24.0,16.0,,-12.0,-29.0,
48117,2020-03-21,1.0,0.0,-31.0,-10.0,,,-6.0,
48117,2020-03-22,1.0,0.0,-31.0,-11.0,,,-10.0,
48117,2020-03-23,1.0,0.0,-25.0,-10.0,,,-22.0,
48117,2020-03-24,2.0,0.0,-14.0,-6.0,,,-25.0,
48117,2020-03-25,2.0,0.0,-24.0,-10.0,,,-25.0,
48117,2020-03-26,2.0,0.0,-24.0,-7.0,,,-28.0,
48117,2020-03-27,2.0,0.0,-27.0,-11.0,,-12.0,-26.0,
48117,2020-03-28,2.0,0.0,-24.0,-20.0,,,-12.0,
48117,2020-03-29,2.0,0.0,-24.0,-12.0,,,-18.0,
48117,2020-03-30,2.0,0.0,-15.0,-4.0,,-25.0,-34.0,
48117,2020-03-31,2.0,0.0,-4.0,2.0,,,-27.0,
48117,2020-04-01,2.0,0.0,-26.0,-11.0,,,-29.0,
48117,2020-04-02,2.0,0.0,-25.0,-9.0,,-28.0,-31.0,
48117,2020-04-03,3.0,0.0,-32.0,-10.0,,-29.0,-31.0,
48117,2020-04-04,5.0,0.0,-34.0,-16.0,,,-5.0,
48117,2020-04-05,5.0,0.0,-26.0,-14.0,,,-20.0,
48117,2020-04-06,5.0,0.0,,,,,-27.0,
48117,2020-04-07,7.0,0.0,,,,,-28.0,
48117,2020-04-08,7.0,0.0,,,,,-31.0,
48117,2020-04-09,7.0,0.0,,,,-21.0,-35.0,
48117,2020-04-10,7.0,0.0,,,,-23.0,-38.0,
48117,2020-04-11,7.0,0.0,,,,-41.0,-39.0,
48117,2020-04-12,7.0,0.0,,,,,-32.0,
48117,2020-04-13,8.0,0.0,,,,,-26.0,
48117,2020-04-14,11.0,0.0,,,,,-29.0,
48117,2020-04-15,11.0,0.0,,,,,-28.0,
48117,2020-04-16,11.0,0.0,,,,-20.0,-27.0,
48117,2020-04-17,11.0,0.0,,,,-13.0,-28.0,
48117,2020-04-18,11.0,0.0,,,,,-17.0,
48117,2020-04-19,12.0,0.0,,,,,-8.0,
48117,2020-04-20,12.0,0.0,,,,,-26.0,
48117,2020-04-21,14.0,0.0,,,,,-29.0,
48117,2020-04-22,14.0,0.0,,,,,-27.0,
48117,2020-04-23,17.0,0.0,,,,,-30.0,
48117,2020-04-24,21.0,0.0,,,,-11.0,-28.0,
48117,2020-04-25,21.0,0.0,,,,,-4.0,
48117,2020-04-26,21.0,0.0,,,,,-18.0,
48117,2020-04-27,25.0,0.0,,,,,-26.0,
48117,2020-04-28,26.0,0.0,,,,,-27.0,
48117,2020-04-29,26.0,0.0,,,,,-30.0,
48117,2020-04-30,31.0,0.0,,,,,-31.0,
48117,2020-05-01,31.0,0.0,,,,-21.0,-28.0,
48117,2020-05-02,34.0,0.0,,,,,-12.0,
48117,2020-05-03,35.0,0.0,,,,,-17.0,
48117,2020-05-04,37.0,0.0,,,,,-25.0,
48117,2020-05-05,38.0,0.0,,,,,-27.0,
48117,2020-05-06,41.0,0.0,,,,,-26.0,
48117,2020-05-07,41.0,0.0,,,,-8.0,-28.0,
48117,2020-05-08,46.0,0.0,,,,-16.0,-26.0,
48117,2020-05-09,46.0,0.0,,,,,-3.0,
48117,2020-05-10,59.0,0.0,,,,,-14.0,
48117,2020-05-11,59.0,0.0,,,,,-29.0,
48117,2020-05-12,67.0,1.0,,,,,-26.0,
48117,2020-05-13,92.0,2.0,,,,,-28.0,
48117,2020-05-14,93.0,2.0,-11.0,,,,-29.0,
48117,2020-05-15,119.0,2.0,-10.0,,,-8.0,-26.0,
48117,2020-05-16,120.0,6.0,-2.0,,,,-8.0,
48117,2020-05-17,122.0,6.0,,,,,-22.0,
48117,2020-05-18,122.0,6.0,,,,,-29.0,
48117,2020-05-19,133.0,7.0,,,,,-31.0,
48117,2020-05-20,139.0,7.0,,,,,-26.0,
48117,2020-05-21,141.0,7.0,-7.0,,,,-29.0,
48117,2020-05-22,141.0,7.0,-8.0,,,-5.0,-29.0,
48117,2020-05-23,157.0,12.0,-4.0,,,,-7.0,
48117,2020-05-24,157.0,13.0,,,,,-15.0,
48117,2020-05-25,157.0,13.0,,,,-29.0,-68.0,
48117,2020-05-26,157.0,14.0,,,,,-26.0,
48117,2020-05-27,158.0,14.0,,,,,-26.0,
48117,2020-05-28,161.0,13.0,-7.0,,,,-27.0,
48117,2020-05-29,162.0,13.0,-10.0,,,-8.0,-26.0,
48117,2020-05-30,164.0,13.0,-10.0,,,,0.0,
48117,2020-05-31,164.0,13.0,,,,,-8.0,
48117,2020-06-01,164.0,13.0,,,,,-22.0,
48117,2020-06-02,163.0,13.0,,,,,-23.0,
48117,2020-06-03,166.0,13.0,,,,,-22.0,
48117,2020-06-04,166.0,13.0,-5.0,,,,-27.0,
48117,2020-06-05,174.0,13.0,-12.0,,,-9.0,-25.0,
48117,2020-06-06,176.0,13.0,-9.0,,,,2.0,
48117,2020-06-07,176.0,13.0,,,,,-3.0,
48117,2020-06-08,176.0,13.0,,,,,-26.0,
48117,2020-06-09,183.0,13.0,,,,,-25.0,
48117,2020-06-10,190.0,13.0,,,,,-28.0,
48117,2020-06-11,192.0,14.0,-17.0,,,,-28.0,
48117,2020-06-12,203.0,14.0,-14.0,,,-10.0,-25.0,
48117,2020-06-13,212.0,14.0,-8.0,,,,-4.0,
48117,2020-06-14,212.0,14.0,,,,,-7.0,
48117,2020-06-15,212.0,14.0,,,,,-24.0,
48117,2020-06-16,222.0,14.0,,,,,-25.0,
48117,2020-06-17,223.0,16.0,,,,,-22.0,
48117,2020-06-18,226.0,16.0,-7.0,,,-11.0,-30.0,
48117,2020-06-19,233.0,16.0,-8.0,,,-14.0,-27.0,
48117,2020-06-20,233.0,16.0,-1.0,,,,-12.0,
48117,2020-06-21,233.0,16.0,,,,,-16.0,
48117,2020-06-22,242.0,16.0,,,,,-30.0,
48117,2020-06-23,254.0,16.0,,,,,-29.0,
48117,2020-06-24,262.0,16.0,,,,,-27.0,
48117,2020-06-25,268.0,16.0,-13.0,,,,-31.0,
48117,2020-06-26,284.0,16.0,-4.0,,,-5.0,-29.0,
48117,2020-06-27,287.0,16.0,-11.0,,,,-11.0,
48117,2020-06-28,287.0,16.0,,,,,0.0,
48117,2020-06-29,287.0,16.0,,,,,-27.0,
48117,2020-06-30,292.0,16.0,,,,,-29.0,
48117,2020-07-01,305.0,16.0,,,,,-30.0,
48117,2020-07-02,324.0,17.0,-3.0,,,,-33.0,
48117,2020-07-03,337.0,17.0,-6.0,,,-6.0,-46.0,
48117,2020-07-04,355.0,17.0,-20.0,,,-25.0,-42.0,
48117,2020-07-05,355.0,17.0,,,,,-16.0,
48117,2020-07-06,355.0,17.0,,,,,-29.0,
48117,2020-07-07,371.0,17.0,,,,,-31.0,
48117,2020-07-08,383.0,17.0,,,,,-30.0,
48117,2020-07-09,401.0,17.0,-12.0,,,-10.0,-31.0,
48117,2020-07-10,403.0,17.0,-12.0,,,-3.0,-29.0,
48117,2020-07-11,409.0,17.0,-10.0,,,,-16.0,
48117,2020-07-12,409.0,17.0,,,,,-16.0,
48117,2020-07-13,409.0,17.0,,,,,-31.0,
48117,2020-07-14,410.0,17.0,,,,,-33.0,
48117,2020-07-15,424.0,17.0,,,,,-30.0,
48117,2020-07-16,431.0,17.0,-7.0,,,,-32.0,
48117,2020-07-17,432.0,17.0,-8.0,,,5.0,-36.0,
48117,2020-07-18,439.0,17.0,-14.0,,,,-16.0,
48117,2020-07-19,439.0,17.0,,,,,-18.0,
48117,2020-07-20,447.0,17.0,,,,,-33.0,
48117,2020-07-21,468.0,17.0,,,,,-32.0,
48117,2020-07-22,486.0,19.0,,,,,-33.0,
48117,2020-07-23,491.0,19.0,-10.0,,,,-34.0,
48117,2020-07-24,499.0,19.0,-16.0,,,-15.0,-33.0,
48117,2020-07-25,510.0,19.0,-12.0,,,,-11.0,
48117,2020-07-26,510.0,19.0,,,,,-20.0,
48117,2020-07-27,510.0,15.0,,,,,-33.0,
48117,2020-07-28,519.0,16.0,,,,,-33.0,
48117,2020-07-29,608.0,19.0,,,,,-34.0,
48117,2020-07-30,639.0,19.0,-18.0,,,,-35.0,
48117,2020-07-31,656.0,19.0,-14.0,,,1.0,-33.0,
48117,2020-08-01,656.0,19.0,-16.0,,,,-14.0,
48117,2020-08-02,656.0,19.0,,,,,-22.0,
48117,2020-08-03,677.0,19.0,,,,,-32.0,
48117,2020-08-04,692.0,19.0,,,,,-32.0,
48117,2020-08-05,711.0,19.0,,,,,-34.0,
48117,2020-08-06,730.0,19.0,-13.0,,,,-34.0,
48117,2020-08-07,750.0,19.0,-17.0,,,-1.0,-32.0,
48117,2020-08-08,750.0,19.0,-13.0,,,,-8.0,
48117,2020-08-09,750.0,19.0,,,,,-17.0,
48117,2020-08-10,763.0,19.0,,,,,-29.0,
48117,2020-08-11,763.0,19.0,,,,,-34.0,
48117,2020-08-12,763.0,19.0,,,,,-31.0,
48117,2020-08-13,763.0,19.0,-11.0,,,,-33.0,
48117,2020-08-14,850.0,19.0,-15.0,,,-7.0,-31.0,
48117,2020-08-15,850.0,19.0,-10.0,,,,-21.0,
48117,2020-08-16,850.0,19.0,,,,,-16.0,
48117,2020-08-17,840.0,19.0,,,,,,
48117,2020-08-18,853.0,19.0,,,,,,
48117,2020-08-19,869.0,19.0,,,,,,
48117,2020-08-20,881.0,19.0,,,,,,
48117,2020-08-21,888.0,19.0,,,,,,
48117,2020-08-22,888.0,19.0,,,,,,
48117,2020-08-23,888.0,19.0,,,,,,
48117,2020-08-24,897.0,19.0,,,,,,
48117,2020-08-25,915.0,19.0,,,,,,
48117,2020-08-26,920.0,19.0,,,,,,
48117,2020-08-27,931.0,19.0,,,,,,
48117,2020-08-28,943.0,19.0,,,,,,
48117,2020-08-29,943.0,20.0,,,,,,
48117,2020-08-30,943.0,20.0,,,,,,
48117,2020-08-31,948.0,20.0,,,,,,
48117,2020-09-01,955.0,20.0,,,,,,
48117,2020-09-02,959.0,20.0,,,,,,
48117,2020-09-03,959.0,20.0,,,,,,
48117,2020-09-04,965.0,20.0,,,,,,
48117,2020-09-05,965.0,20.0,,,,,,
48117,2020-09-06,965.0,20.0,,,,,,
48117,2020-09-07,965.0,20.0,,,,,,
48117,2020-09-08,965.0,20.0,,,,,,
48117,2020-09-09,967.0,20.0,,,,,,
48117,2020-09-10,967.0,20.0,,,,,,
48117,2020-09-11,988.0,20.0,-15.0,,,-6.0,-20.0,
48117,2020-09-12,988.0,20.0,-9.0,,,,1.0,
48117,2020-09-13,988.0,20.0,,,,,-9.0,
48117,2020-09-14,1001.0,20.0,,,,,-16.0,
48117,2020-09-15,1001.0,20.0,,,,,-19.0,
48117,2020-09-16,1025.0,20.0,0.0,,,,-19.0,
48117,2020-09-17,1025.0,20.0,-4.0,,,,-22.0,
48117,2020-09-18,1036.0,20.0,-9.0,,,-3.0,-19.0,
48117,2020-09-19,1036.0,20.0,-10.0,,,,-3.0,
48117,2020-09-20,1036.0,20.0,,,,,-17.0,
48117,2020-09-21,1045.0,20.0,-1.0,,,,-18.0,
48117,2020-09-22,1059.0,20.0,,,,,-21.0,
48117,2020-09-23,1059.0,21.0,-3.0,,,,-16.0,
48117,2020-09-24,1059.0,21.0,-8.0,,,-11.0,-20.0,3.0
48117,2020-09-25,1059.0,21.0,-1.0,,,5.0,-17.0,
48117,2020-09-26,1059.0,21.0,-8.0,,,,-2.0,
48117,2020-09-27,1059.0,22.0,,,,,-16.0,
48117,2020-09-28,1090.0,22.0,,,,,-17.0,
48117,2020-09-29,1103.0,22.0,,,,,-19.0,1.0
48117,2020-09-30,1115.0,22.0,,,,,-18.0,0.0
48117,2020-10-01,1115.0,22.0,1.0,,,,-19.0,1.0
48117,2020-10-02,1120.0,22.0,-10.0,,,3.0,-18.0,
48117,2020-10-03,1120.0,22.0,-8.0,,,,-18.0,
48119,2020-03-11,0.0,0.0,,,,,-20.0,
48119,2020-03-17,0.0,0.0,,,,,-26.0,
48119,2020-03-18,0.0,0.0,,,,,-29.0,
48119,2020-03-24,0.0,0.0,,,,,-26.0,
48119,2020-03-25,0.0,0.0,,,,,-37.0,
48119,2020-04-01,0.0,0.0,,,,,-29.0,
48119,2020-04-02,0.0,0.0,,,,,-32.0,
48119,2020-04-06,0.0,0.0,,,,,-34.0,
48119,2020-04-07,0.0,0.0,,,,,-38.0,
48119,2020-04-08,1.0,0.0,,,,,-41.0,
48119,2020-04-09,1.0,0.0,,,,,-32.0,
48119,2020-04-10,1.0,0.0,,,,,-42.0,
48119,2020-04-11,1.0,0.0,,,,,,
48119,2020-04-12,1.0,0.0,,,,,,
48119,2020-04-13,1.0,0.0,,,,,-33.0,
48119,2020-04-14,1.0,0.0,,,,,-35.0,
48119,2020-04-15,1.0,0.0,,,,,-37.0,
48119,2020-04-16,1.0,0.0,,,,,-31.0,
48119,2020-04-17,1.0,0.0,,,,,,
48119,2020-04-18,1.0,0.0,,,,,,
48119,2020-04-19,1.0,0.0,,,,,,
48119,2020-04-20,1.0,0.0,,,,,-32.0,
48119,2020-04-21,1.0,0.0,,,,,-32.0,
48119,2020-04-22,1.0,0.0,,,,,-38.0,
48119,2020-04-23,1.0,0.0,,,,,-33.0,
48119,2020-04-24,1.0,0.0,,,,,,
48119,2020-04-25,1.0,0.0,,,,,,
48119,2020-04-26,1.0,0.0,,,,,,
48119,2020-04-27,1.0,0.0,,,,,,
48119,2020-04-28,1.0,0.0,,,,,-30.0,
48119,2020-04-29,1.0,0.0,,,,,-35.0,
48119,2020-04-30,1.0,0.0,,,,,,
48119,2020-05-01,1.0,0.0,,,,,,
48119,2020-05-02,1.0,0.0,,,,,,
48119,2020-05-03,1.0,0.0,,,,,,
48119,2020-05-04,1.0,0.0,,,,,,
48119,2020-05-05,1.0,0.0,,,,,-29.0,
48119,2020-05-06,1.0,0.0,,,,,-30.0,
48119,2020-05-07,1.0,0.0,,,,,,
48119,2020-05-08,1.0,0.0,,,,,,
48119,2020-05-09,1.0,0.0,,,,,,
48119,2020-05-10,1.0,0.0,,,,,,
48119,2020-05-11,1.0,0.0,,,,,-30.0,
48119,2020-05-12,1.0,0.0,,,,,-31.0,
48119,2020-05-13,1.0,0.0,,,,,-28.0,
48119,2020-05-14,1.0,0.0,,,,,,
48119,2020-05-15,1.0,0.0,,,,,,
48119,2020-05-16,1.0,0.0,,,,,,
48119,2020-05-17,1.0,0.0,,,,,,
48119,2020-05-18,1.0,0.0,,,,,,
48119,2020-05-19,1.0,0.0,,,,,,
48119,2020-05-20,1.0,0.0,,,,,-29.0,
48119,2020-05-21,1.0,0.0,,,,,,
48119,2020-05-22,1.0,0.0,,,,,,
48119,2020-05-23,1.0,0.0,,,,,,
48119,2020-05-24,1.0,0.0,,,,,,
48119,2020-05-25,1.0,0.0,,,,,-66.0,
48119,2020-05-26,1.0,0.0,,,,,-27.0,
48119,2020-05-27,1.0,0.0,,,,,-38.0,
48119,2020-05-28,1.0,0.0,,,,,,
48119,2020-05-29,1.0,0.0,,,,,,
48119,2020-05-30,1.0,0.0,,,,,,
48119,2020-05-31,1.0,0.0,,,,,,
48119,2020-06-01,1.0,0.0,,,,,,
48119,2020-06-02,1.0,0.0,,,,,-26.0,
48119,2020-06-03,2.0,0.0,,,,,-30.0,
48119,2020-06-04,2.0,0.0,,,,,,
48119,2020-06-05,2.0,0.0,,,,,,
48119,2020-06-06,2.0,0.0,,,,,,
48119,2020-06-07,2.0,0.0,,,,,,
48119,2020-06-08,2.0,0.0,,,,,,
48119,2020-06-09,2.0,0.0,,,,,-26.0,
48119,2020-06-10,2.0,0.0,,,,,-27.0,
48119,2020-06-11,2.0,0.0,,,,,,
48119,2020-06-12,2.0,0.0,,,,,,
48119,2020-06-13,2.0,0.0,,,,,,
48119,2020-06-14,2.0,0.0,,,,,,
48119,2020-06-15,2.0,0.0,,,,,,
48119,2020-06-16,2.0,0.0,,,,,-30.0,
48119,2020-06-17,3.0,0.0,,,,,-34.0,
48119,2020-06-18,3.0,0.0,,,,,,
48119,2020-06-19,4.0,0.0,,,,,,
48119,2020-06-20,4.0,0.0,,,,,,
48119,2020-06-21,4.0,0.0,,,,,,
48119,2020-06-22,4.0,0.0,,,,,,
48119,2020-06-23,4.0,0.0,,,,,-29.0,
48119,2020-06-24,5.0,0.0,,,,,-31.0,
48119,2020-06-25,5.0,0.0,,,,,,
48119,2020-06-26,5.0,0.0,,,,,,
48119,2020-06-27,5.0,0.0,,,,,,
48119,2020-06-28,5.0,0.0,,,,,,
48119,2020-06-29,6.0,0.0,,,,,,
48119,2020-06-30,6.0,0.0,,,,,,
48119,2020-07-01,6.0,0.0,,,,,-36.0,
48119,2020-07-02,7.0,0.0,,,,,-29.0,
48119,2020-07-03,7.0,0.0,,,,,-47.0,
48119,2020-07-04,7.0,0.0,,,,,,
48119,2020-07-05,7.0,0.0,,,,,,
48119,2020-07-06,7.0,0.0,,,,,-30.0,
48119,2020-07-07,7.0,0.0,,,,,-28.0,
48119,2020-07-08,7.0,0.0,,,,,-33.0,
48119,2020-07-09,7.0,0.0,,,,,,
48119,2020-07-10,7.0,0.0,,,,,,
48119,2020-07-11,7.0,0.0,,,,,,
48119,2020-07-12,8.0,0.0,,,,,,
48119,2020-07-13,8.0,0.0,,,,,-30.0,
48119,2020-07-14,9.0,0.0,,,,,,
48119,2020-07-15,9.0,0.0,,,,,-17.0,
48119,2020-07-16,9.0,0.0,,,,,,
48119,2020-07-17,9.0,0.0,,,,,,
48119,2020-07-18,9.0,0.0,,,,,,
48119,2020-07-19,10.0,0.0,,,,,,
48119,2020-07-20,11.0,0.0,,,,,,
48119,2020-07-21,11.0,0.0,,,,,-28.0,
48119,2020-07-22,12.0,0.0,,,,,-30.0,
48119,2020-07-23,12.0,0.0,,,,,,
48119,2020-07-24,12.0,0.0,,,,,,
48119,2020-07-25,12.0,0.0,,,,,,
48119,2020-07-26,12.0,0.0,,,,,,
48119,2020-07-27,12.0,0.0,,,,,-31.0,
48119,2020-07-28,12.0,0.0,,,,,-26.0,
48119,2020-07-29,13.0,0.0,,,,,-30.0,
48119,2020-07-30,13.0,0.0,,,,,,
48119,2020-07-31,14.0,0.0,,,,,,
48119,2020-08-01,14.0,0.0,,,,,,
48119,2020-08-02,16.0,0.0,,,,,,
48119,2020-08-03,16.0,0.0,,,,,,
48119,2020-08-04,16.0,0.0,,,,,-26.0,
48119,2020-08-05,16.0,0.0,,,,,-30.0,
48119,2020-08-06,16.0,0.0,,,,,,
48119,2020-08-07,16.0,0.0,,,,,,
48119,2020-08-08,16.0,0.0,,,,,,
48119,2020-08-09,16.0,0.0,,,,,,
48119,2020-08-10,16.0,0.0,,,,,,
48119,2020-08-11,17.0,0.0,,,,,-27.0,
48119,2020-08-12,17.0,0.0,,,,,-27.0,
48119,2020-08-13,17.0,0.0,,,,,,
48119,2020-08-14,17.0,0.0,,,,,,
48119,2020-08-15,17.0,0.0,,,,,,
48119,2020-08-16,17.0,0.0,,,,,,
48119,2020-08-17,17.0,0.0,,,,,,
48119,2020-08-18,17.0,0.0,,,,,,
48119,2020-08-19,17.0,0.0,,,,,,
48119,2020-08-20,18.0,0.0,,,,,,
48119,2020-08-21,18.0,0.0,,,,,,
48119,2020-08-22,18.0,0.0,,,,,,
48119,2020-08-23,18.0,0.0,,,,,,
48119,2020-08-24,18.0,0.0,,,,,,
48119,2020-08-25,18.0,0.0,,,,,,
48119,2020-08-26,17.0,0.0,,,,,,
48119,2020-08-27,17.0,0.0,,,,,,
48119,2020-08-28,17.0,0.0,,,,,,
48119,2020-08-29,17.0,0.0,,,,,,
48119,2020-08-30,17.0,0.0,,,,,,
48119,2020-08-31,17.0,0.0,,,,,,
48119,2020-09-01,17.0,0.0,,,,,,
48119,2020-09-02,17.0,0.0,,,,,,
48119,2020-09-03,17.0,0.0,,,,,,
48119,2020-09-04,18.0,0.0,,,,,,
48119,2020-09-05,19.0,0.0,,,,,,
48119,2020-09-06,19.0,0.0,,,,,,
48119,2020-09-07,19.0,0.0,,,,,,
48119,2020-09-08,21.0,0.0,,,,,,
48119,2020-09-09,21.0,0.0,,,,,,
48119,2020-09-10,21.0,0.0,,,,,,
48119,2020-09-11,22.0,0.0,,,,,,
48119,2020-09-12,22.0,0.0,,,,,,
48119,2020-09-13,22.0,0.0,,,,,,
48119,2020-09-14,22.0,0.0,,,,,,
48119,2020-09-15,22.0,0.0,,,,,,
48119,2020-09-16,23.0,0.0,,,,,-25.0,
48119,2020-09-17,23.0,0.0,,,,,,
48119,2020-09-18,24.0,0.0,,,,,,
48119,2020-09-19,24.0,0.0,,,,,,
48119,2020-09-20,24.0,0.0,,,,,,
48119,2020-09-21,24.0,0.0,,,,,,
48119,2020-09-22,24.0,0.0,,,,,,
48119,2020-09-23,24.0,0.0,,,,,,
48119,2020-09-24,24.0,0.0,,,,,,
48119,2020-09-25,24.0,0.0,,,,,,
48119,2020-09-26,26.0,0.0,,,,,,
48119,2020-09-27,26.0,0.0,,,,,,
48119,2020-09-28,26.0,0.0,,,,,,
48119,2020-09-29,27.0,0.0,,,,,,
48119,2020-09-30,28.0,0.0,,,,,-19.0,
48119,2020-10-01,29.0,0.0,,,,,,
48119,2020-10-02,29.0,0.0,,,,,,
48119,2020-10-03,29.0,0.0,,,,,,
48121,2020-02-15,0.0,0.0,1.0,1.0,18.0,7.0,0.0,0.0
48121,2020-02-16,0.0,0.0,6.0,5.0,60.0,17.0,1.0,-1.0
48121,2020-02-17,0.0,0.0,12.0,4.0,73.0,2.0,-22.0,4.0
48121,2020-02-18,0.0,0.0,0.0,-2.0,7.0,0.0,2.0,0.0
48121,2020-02-19,0.0,0.0,-2.0,-3.0,-1.0,1.0,3.0,0.0
48121,2020-02-20,0.0,0.0,2.0,0.0,-1.0,3.0,2.0,0.0
